mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
9.358689943949381,3.9560836014965437,1.0164992014567058,0.3955707483899202,200,2,1,20,False,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",0.9451782878591021,0.9457557384148982,0.9462951600678529,0.9457430621139511,0.0004560492657043696,72
4.101438124974568,1.872216112608669,0.30742112795511883,0.15768374424449585,100,2,4,10,False,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 10, 'bootstrap': False}",0.9395120542803522,0.9416774938645879,0.9409174576821742,0.9407023352757048,0.0008970285709190311,81
10.14692227045695,4.157572320763475,0.8245571454366049,0.29559823888245856,300,2,2,10,True,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",0.9398368702179876,0.9408113180308936,0.9413144692676941,0.9406542191721918,0.0006133703484179296,84
2.95871901512146,1.0255304673349022,0.36884315808614093,0.15470755946196738,100,10,4,,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': True}",0.9467662768875416,0.9470189115057023,0.9478832064099325,0.9472227982677254,0.0004782330312677705,52
10.6192786693573,4.857536163608232,2.482238292694092,1.5719591094531176,300,10,1,20,False,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",0.9468745488667533,0.9469467301862278,0.9469809073519327,0.9469340621349712,4.433502365998128e-05,59
5.997080643971761,2.6431901820963852,0.6387195587158203,0.27531229357171444,100,5,2,,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': False}",0.9472715461238631,0.9473798181030749,0.9479192983722525,0.9475235541997301,0.00028330289201330803,34
10.506388743718466,2.4570989521966857,1.2000244458516438,0.8976486569397218,300,2,1,10,True,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",0.9398368702179876,0.9411361339685289,0.9414588371169741,0.9408106137678303,0.0007010310055668934,76
7.191368659337361,2.8092718575888593,0.8598854541778564,0.4750979990772457,200,2,4,,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': True}",0.9470189115057023,0.9468745488667533,0.9478832064099325,0.9472588889274626,0.000445375782958749,50
3.272653818130493,1.1067084718946203,0.4477405548095703,0.19404694331981376,100,10,2,20,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': True}",0.9473798181030749,0.9479211779991338,0.9483524019200924,0.9478844660074337,0.0003979033785833046,18
5.787724653879802,2.3036637305975045,0.8216489950815836,0.45624477530049157,200,10,2,30,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 30, 'bootstrap': True}",0.9475963620614984,0.9479572686588711,0.9486050456563323,0.9480528921255673,0.00041730766760188426,5
4.640804052352905,0.7538607551406684,0.46459118525187176,0.1470186738743331,100,10,1,20,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': True}",0.9469106395264906,0.9479572686588711,0.9479553903345725,0.9476077661733114,0.000492943575747626,30
19.50988046328227,1.9454607807326514,1.0690058867136638,0.15790546906379366,300,5,2,20,True,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': True}",0.9473076367836004,0.9481738126172946,0.9479553903345725,0.9478122799118225,0.00036780936053316666,26
20.431999524434406,0.7326009112605022,1.1938321590423584,0.18619003273533943,300,5,1,,True,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",0.9471632741446514,0.9473076367836004,0.9468726314649728,0.947114514131075,0.0001809061653667726,56
16.440832217534382,1.0515120339823747,0.5537123680114746,0.08567421175305726,200,2,1,10,False,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",0.9398007795582504,0.9410639526490544,0.9410618255314541,0.9406421859129197,0.000594964772859529,87
20.501862684885662,1.1649215872242542,1.284388542175293,0.04058801028430009,300,2,1,20,True,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': True}",0.9464414609499061,0.9464414609499061,0.9466199877287328,0.9465009698761816,8.415833062115853e-05,62
15.249728600184122,0.6010065428319001,0.5969823201497396,0.01431762791537217,200,2,4,30,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 30, 'bootstrap': True}",0.9470189115057023,0.9468745488667533,0.9478832064099325,0.9472588889274626,0.000445375782958749,50
14.211709896723429,3.3058200498560946,0.7478532791137695,0.051607082218421425,300,10,2,10,False,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",0.9395842355998267,0.9418579471632741,0.9410618255314541,0.9408346694315184,0.0009420336118356179,75
9.539378722508749,0.25709402486094596,0.8395591576894125,0.03326189030632556,200,2,1,30,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 30, 'bootstrap': True}",0.9456474664356864,0.9462970983109571,0.9469809073519327,0.9463084906995255,0.0005444345746845531,64
11.336721897125244,0.3814718389275299,1.2234099706013997,0.21324301931564568,300,2,2,20,True,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': True}",0.9474159087628122,0.9481377219575574,0.9480997581838525,0.9478844629680742,0.0003316801616817818,20
12.270640214284262,1.6815761367401185,0.8919252554575602,0.18212144696478966,200,2,1,,False,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",0.9454309224772629,0.9459001010538473,0.9459703324069729,0.9457671186460277,0.00023944938039811037,70
5.462885936101277,0.7692606173117161,0.37073389689127606,0.018993794415020818,100,5,4,20,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': False}",0.9474159087628122,0.9479572686588711,0.9485689536940124,0.9479807103718986,0.00047102037378004874,9
7.50425386428833,0.5416310999169534,0.8984084129333496,0.2399746002435979,200,5,1,10,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",0.9401255954958857,0.9415331312256388,0.9407009059082543,0.9407865442099262,0.0005778059920468157,77
4.515079577763875,0.4559932048766011,0.523639440536499,0.3516359822062473,100,5,2,,True,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': True}",0.9469106395264906,0.9482099032770319,0.9485689536940124,0.9478964988325117,0.0007123520800534444,16
9.863746722539267,2.555984906887546,0.6965211232503256,0.04498050297232016,300,10,1,10,True,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",0.9399090515374621,0.9410639526490544,0.9408813657198541,0.9406181233021235,0.0005069001034120974,90
7.171011130015056,2.348389199530946,0.5207053025563558,0.040124228115948304,200,2,1,10,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",0.939620326259564,0.9407752273711564,0.941675388890894,0.9406903141738715,0.0008411215896951851,82
4.164964199066162,0.8757459907359464,0.2564241091410319,0.0067020782210198545,100,10,2,10,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",0.9397285982387759,0.9405586834127327,0.941386653192334,0.940557978281281,0.0006768982839208521,94
15.701751550038656,2.778368448181882,1.003028154373169,0.07241742417999789,300,2,4,30,False,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 30, 'bootstrap': False}",0.9477407247004476,0.9478850873393966,0.9484606778070523,0.9480288299489654,0.0003109979338427919,7
11.66536776224772,0.3104921636063602,0.950425386428833,0.050890842673218264,300,2,4,30,True,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 30, 'bootstrap': True}",0.9469828208459651,0.9471271834849141,0.9478832064099325,0.9473310702469373,0.00039484250003129633,45
4.566018342971802,0.027095320463657337,0.24318909645080566,0.007601753876113167,100,5,2,10,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",0.9392955103219287,0.9414970405659016,0.9411701014184142,0.9406542174354149,0.000969978029551272,85
3.8242708841959634,0.2526226291810707,0.2918051878611247,0.005021987716531935,100,10,4,10,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 10, 'bootstrap': True}",0.9397285982387759,0.9401255954958857,0.9407009059082543,0.9401850332143052,0.000399161774063127,99
15.623997449874878,0.9861255501984229,1.4075686931610107,0.5273895733224991,300,10,2,30,False,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 30, 'bootstrap': False}",0.9472715461238631,0.9481738126172946,0.9479914822968925,0.9478122803460168,0.0003895349455359518,25
5.116698106129964,0.25018634362013387,0.3428220748901367,0.012058514128247561,100,2,4,20,False,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': False}",0.9474159087628122,0.9479572686588711,0.9485689536940124,0.9479807103718986,0.00047102037378004874,9
7.358910481135051,0.33252504079025974,0.6416339079538981,0.03777027531320563,200,5,4,20,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",0.9469828208459651,0.9469106395264906,0.9477749305229726,0.9472227969651428,0.00039152789171112656,53
10.287692785263062,0.6757327835582222,1.0160093307495117,0.3912119832192997,300,5,2,10,True,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",0.9395842355998267,0.9410639526490544,0.9408091817952142,0.9404857900146985,0.0006459243088900482,95
4.882759014765422,0.17789267113657736,0.3446946144104004,0.019586517721420987,100,10,4,,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': False}",0.9482459939367691,0.9479933593186084,0.9483884938824124,0.9482092823792633,0.00016338836090539074,1
3.4541427294413247,0.11973041567343283,0.3052964210510254,0.027645358483551014,100,10,4,20,True,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",0.9468384582070161,0.9473437274433376,0.9479192983722525,0.9473671613408686,0.0004415621710565195,42
10.498477220535278,0.8497724827603677,1.1736401716868083,0.3586172299709102,200,2,4,,False,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': False}",0.9476324527212358,0.9476324527212358,0.9482802179954524,0.9478483744793079,0.0003053594786771552,22
10.114182472229004,2.4256842503354585,1.025136947631836,0.586290529193681,300,10,4,,True,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': True}",0.9470550021654396,0.9469467301862278,0.9478110224852925,0.9472709182789867,0.0003844607657681753,49
9.877863009770712,1.872353821224752,0.8026240666707357,0.466008468221416,300,10,1,10,False,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",0.9395481449400895,0.9413165872672152,0.9412061933807341,0.9406903085293464,0.0008088881055749695,83
17.45444409052531,1.0987163693341964,1.9145708878835042,0.3339946259849978,300,5,1,,False,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",0.9462249169914826,0.9460083730330591,0.945898148482333,0.946043812835625,0.0001357360167074048,69
15.512659549713135,2.918992550929709,1.2027077674865723,0.38095909020785385,300,10,2,,False,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': False}",0.9472715461238631,0.9480294499783456,0.9479914822968925,0.947764159466367,0.0003486749346869406,29
10.513831297556559,3.620686370385486,0.9324677785237631,0.18209082017627318,300,2,1,,True,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",0.9456835570954237,0.9463331889706944,0.9467282636156927,0.9462483365606036,0.0004306993359617215,65
10.70977751413981,2.601649178345074,1.6326720714569092,0.47446233860723824,300,5,4,20,True,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",0.9470910928251769,0.9470189115057023,0.9478832064099325,0.9473310702469373,0.0003915297286163932,45
4.558584292729695,2.409058112046201,0.5417992273966471,0.32399478441786994,200,2,4,10,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 10, 'bootstrap': True}",0.9394398729608777,0.9404865020932582,0.9405926300212942,0.9401730016918101,0.0005202077061880527,100
8.957335074742636,3.2442525061970393,0.4508214791615804,0.01341331925972169,200,5,2,20,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': False}",0.9473076367836004,0.9469828208459651,0.9478110224852925,0.947367160038286,0.0003407215404915671,43
5.949862241744995,2.229560406517228,0.46358180046081543,0.027779669794767932,200,10,1,,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",0.9468023675472788,0.9468023675472788,0.9465478038040929,0.9467175129662168,0.00012000249936731439,61
2.6532814502716064,0.7128453664316554,0.41346287727355957,0.21648942484049408,100,2,2,30,True,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 30, 'bootstrap': True}",0.9466580049083297,0.9477407247004476,0.9482802179954524,0.9475596492014099,0.000674529503813232,32
4.240290800730388,1.2613356947631833,0.4300946394602458,0.022167842502586046,200,5,1,30,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 30, 'bootstrap': True}",0.9469828208459651,0.9472354554641259,0.9473779189374526,0.9471987317491811,0.00016337502645503692,55
3.1907073656717935,0.9753687769872507,0.179764191309611,0.02269260790414918,100,2,2,10,False,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",0.9399451421971994,0.941280496607478,0.9410618255314541,0.9407624881120439,0.0005848048211480856,79
2.7569329738616943,0.20625979283958357,0.19142389297485352,0.03529020865347628,100,2,2,10,True,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",0.9398368702179876,0.9409556806698427,0.9409896416068142,0.9405940641648814,0.0005355964533238269,92
6.724624077479045,0.2952227176514009,0.5944821039835612,0.004516645939942505,300,5,2,,False,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': False}",0.9473798181030749,0.9477046340407103,0.9477388385606526,0.947607763568146,0.00016178553413071837,31
